18.46250  -1.9700
18.45940  -2.0583
18.43830  -2.2308
18.41720  -2.4028
18.39610  -2.5744
18.38110  -2.7928
18.36580  -3.0106
18.33890  -3.1350
18.32360  -3.3522
18.30250  -3.5228
18.28140  -3.6928
18.26060  -3.6397
18.23640  -3.6744
18.22470  -3.5803
18.19440  -3.7894
18.16750  -3.9106
18.14640  -4.0783
18.13690  -4.3406
18.12750  -4.6025
18.11780  -4.8644
18.10830  -5.1264
18.10470  -5.4358
18.10110  -5.7453
18.09170  -6.0069
18.07030  -6.1725
18.04890  -6.3375
18.03330  -6.5503
18.00610  -6.6661
17.98470  -6.8297
17.96330  -6.9925
17.94190  -7.1550
17.93220  -7.4142
17.91060  -7.5758
17.90080  -7.8344
17.89110  -8.0931
17.86940  -8.2533
17.85390  -8.4619
17.83810  -8.6703
17.81720  -8.6078
17.78970  -8.7158
17.76220  -8.8228
17.73470  -8.9289
17.71310  -9.0842
17.69140  -9.2386
17.68140  -9.4933
17.67140  -9.7481
17.66110 -10.0022
17.65110 -10.2564
17.64080 -10.5103
17.61890 -10.6619
17.59810 -10.5925
17.57030 -10.6911
17.54250 -10.7883
17.52640 -10.9881
17.50440 -11.1350
17.48250 -11.2814
17.45470 -11.3744
17.42690 -11.4661
17.39890 -11.5564
17.37110 -11.6453
17.34330 -11.7328
17.32690 -11.9258
17.30470 -12.0647
17.29420 -12.3103
17.27750 -12.5017
17.26110 -12.6922
17.24440 -12.8822
17.22810 -13.0717
17.21140 -13.2603
17.19470 -13.4483
17.18360 -13.6908
17.16110 -13.8225
17.15030 -14.0639
17.12750 -14.1936
17.11640 -14.4342
17.09390 -14.5622
17.08280 -14.8017
17.06000 -14.9278
17.04860 -15.1664
17.02580 -15.2906
17.00890 -15.4706
16.99170 -15.6500
16.96890 -15.7711
16.94580 -15.8908
16.92860 -16.0678
16.91140 -16.2436
16.88830 -16.3600
16.86560 -16.4753
16.84810 -16.6483
16.81940 -16.7017
16.79080 -16.7533
16.76190 -16.8031
16.73890 -16.9111
16.71580 -17.0178
16.68720 -17.0622
16.66940 -17.2269
16.64080 -17.2681
16.62310 -17.4303
16.59970 -17.5300
16.58330 -17.8267
16.57110 -18.0483
16.55860 -18.2697
16.54610 -18.4908
16.54440 -18.8372
16.53190 -19.0575
16.51920 -19.2775
16.49970 -19.2964
16.47500 -19.2508
16.45440 -19.1314
16.43920 -19.0753
16.41440 -19.0264
16.38560 -19.0472
16.35670 -19.0661
16.33830 -19.2133
16.31470 -19.2942
16.30170 -19.5050
16.28860 -19.7156
16.27560 -19.9253
16.26220 -20.1344
16.24890 -20.3433
16.23560 -20.5514
16.22220 -20.7589
16.20890 -20.9658
16.19530 -21.1722
16.18170 -21.3778
16.16810 -21.5831
16.15420 -21.7875
16.14060 -21.9914
16.12670 -22.1947
16.11280 -22.3975
16.10920 -22.7381
16.09500 -22.9400
16.08080 -23.1414
16.07690 -23.4819
16.06280 -23.6822
16.05860 -24.0228
16.04420 -24.2222
16.03500 -24.4919
16.02560 -24.7614
16.02110 -25.1017
16.01670 -25.4422
16.00690 -25.7114
16.00750 -26.1233
16.00780 -26.5358
16.01330 -26.8831
16.01890 -27.2303
16.02420 -27.5778
16.02970 -27.9256
16.04030 -28.2072
16.05080 -28.4892
16.05110 -28.9039
16.06190 -29.1861
16.06190 -29.6017
16.07280 -29.8839
16.07280 -30.3003
16.07280 -30.7167
16.07810 -31.0664
16.08360 -31.4167
16.09440 -31.6997
16.10530 -31.9828
16.11080 -32.3333
16.12720 -32.5489
16.14390 -32.7639
16.14940 -33.1144
16.16610 -33.3292
16.18280 -33.5431
16.18860 -33.8939
16.20560 -34.1075
16.22250 -34.3203
16.23970 -34.5328
16.25690 -34.7447
16.28530 -34.8161
16.31390 -34.8858
16.33690 -35.0244
16.37140 -35.0194
16.39440 -35.1550
16.41780 -35.2894
16.43580 -35.4950
16.44170 -35.5633
16.65000 -35.5858
16.65530 -35.5111
16.67720 -35.3511
16.69940 -35.1903
16.72140 -35.0283
16.75560 -34.9939
16.78470 -35.0333
16.79830 -35.3014
16.80170 -35.7225
16.79640 -35.7992
17.15780 -35.6881
17.15610 -35.5483
17.16110 -35.4678
17.19530 -35.4022
17.21640 -35.2178
17.24390 -35.0908
17.25780 -34.8464
17.27190 -34.6017
17.28580 -34.3567
17.29970 -34.1114
17.31360 -33.8656
17.32750 -33.6194
17.34110 -33.3728
17.35470 -33.1258
17.36170 -32.8219
17.36830 -32.5181
17.38830 -32.3269
17.60140 -31.4794
17.59890 -31.3414
17.59190 -30.9269
17.59780 -30.6203
17.59720 -30.2597
17.59670 -29.8994
17.60500 -29.7308
17.49420 -26.2867
17.49030 -26.3700
17.47810 -26.6206
17.45330 -26.7603
17.43060 -26.6772
17.42640 -26.4006
17.42610 -26.0408
17.43860 -25.7917
17.45080 -25.5422
17.45060 -25.1828
17.45640 -24.8781
17.45030 -24.4636
17.45420 -24.3803
18.47690 -11.0058
18.47080 -10.9592
18.45280 -10.8189
18.43500 -10.6783
18.42330 -10.3611
18.41170 -10.0436
18.40920  -9.6850
18.42470  -9.4669
18.45220  -9.3425
18.47060  -9.2592
18.46250  -1.9700
