16.44170 -35.5633
16.44780 -35.6317
16.45470 -35.9808
16.46170 -36.3303
16.46860 -36.6797
16.47580 -37.0292
16.47720 -37.4514
16.47860 -37.8736
16.48000 -38.2961
16.46890 -38.5822
16.47030 -39.0047
16.46530 -39.3592
16.46000 -39.7136
16.45500 -40.0681
16.44970 -40.4225
16.43810 -40.7078
16.42610 -40.9931
16.40780 -41.2086
16.40220 -41.5625
16.38360 -41.7769
16.35220 -41.8506
16.32060 -41.9217
16.30170 -42.1328
16.28250 -42.3431
16.26330 -42.5525
16.23750 -42.8306
16.22420 -43.1100
16.21080 -43.3892
16.21000 -43.8125
16.20920 -44.2358
16.20830 -44.6594
16.19470 -44.9383
16.18690 -45.2892
16.17940 -45.6403
16.16530 -45.9181
16.15060 -46.1956
16.14920 -46.6192
16.13440 -46.8961
16.12610 -47.2464
16.11780 -47.5964
16.10250 -47.8722
16.08720 -48.1478
16.07170 -48.4231
16.05580 -48.6975
16.04670 -49.0464
16.03750 -49.3950
16.03470 -49.8183
16.03220 -50.2417
16.02940 -50.6650
16.02670 -51.0886
16.01670 -51.4369
16.00670 -51.7850
15.98920 -52.0575
15.97170 -52.3292
15.94670 -52.5244
15.91440 -52.6422
15.88220 -52.7578
15.85670 -52.9486
15.83080 -53.1383
15.80470 -53.3267
15.77860 -53.5139
15.75220 -53.6994
15.73940 -54.0419
15.72640 -54.3839
15.69920 -54.5672
15.68560 -54.9081
15.65780 -55.0892
15.62970 -55.2689
15.61530 -55.6081
15.58670 -55.7856
15.55780 -55.9614
15.52890 -56.1358
15.50640 -56.3906
15.48330 -56.6444
15.46030 -56.8972
15.43690 -57.1492
15.40640 -57.3169
15.37560 -57.4833
15.34420 -57.6478
15.30610 -57.7264
15.26780 -57.8022
15.22250 -57.7906
15.19060 -57.9467
15.15810 -58.1008
15.12560 -58.2531
15.09250 -58.4033
15.06560 -58.6389
15.03190 -58.7858
15.00000 -58.7953
15.00000 -69.8828
15.00110 -69.8828
15.06060 -69.8239
15.11940 -69.7608
15.16810 -69.6083
15.21580 -69.4531
15.27330 -69.3794
15.33030 -69.3019
15.39750 -69.3031
15.46470 -69.2986
15.54280 -69.3697
15.62170 -69.4333
15.70060 -69.4894
15.75580 -69.3836
15.83500 -69.4272
15.91440 -69.4633
15.99390 -69.4922
16.04750 -69.3675
16.11360 -69.3119
16.17940 -69.2511
16.23140 -69.1153
16.28280 -68.9764
16.32000 -68.7658
16.35670 -68.5536
16.41940 -68.4750
16.45470 -68.2586
16.48940 -68.0408
16.52360 -67.8217
16.55720 -67.6014
16.59000 -67.3797
16.62250 -67.1567
16.65420 -66.9325
16.65940 -66.5803
16.69060 -66.3547
16.72080 -66.1281
16.75080 -65.9003
16.78000 -65.6714
16.80920 -65.4414
16.83750 -65.2106
16.86560 -64.9786
16.86830 -64.6253
16.89560 -64.3922
16.92220 -64.1586
16.92440 -63.8047
16.95920 -63.4917
16.96110 -63.1378
16.97470 -62.8428
16.98810 -62.5475
17.00110 -62.2519
17.01420 -61.9561
17.03830 -61.7186
17.03940 -61.3639
17.06310 -61.1256
17.08640 -60.8864
17.11690 -60.5664
17.12860 -60.2689
17.11810 -59.8564
17.12940 -59.5586
17.14080 -59.2606
17.15190 -58.9619
17.16280 -58.6636
17.17360 -58.3647
17.18440 -58.0658
17.18470 -57.7100
17.18500 -57.3539
17.17530 -56.9408
17.16580 -56.5272
17.15670 -56.1133
17.14780 -55.6989
17.13920 -55.2839
17.14970 -54.9847
17.14140 -54.5694
17.13330 -54.1536
17.15280 -53.9125
17.17220 -53.6708
17.20970 -53.5431
17.23780 -53.3567
17.25330 -53.3319
17.00110 -44.8606
16.98780 -44.8781
16.95970 -44.7717
16.95670 -44.4908
16.99610 -44.4397
17.02060 -44.2639
17.03750 -44.0264
17.04690 -43.7275
17.05640 -43.4283
17.07310 -43.1894
17.07500 -42.8297
17.05890 -42.5686
17.03720 -42.3864
17.02690 -42.0450
17.01110 -41.7825
17.01330 -41.4228
17.01560 -41.0633
17.03170 -40.8258
17.03390 -40.4658
17.04970 -40.2278
17.06580 -39.9892
17.06080 -39.5689
17.05580 -39.1483
17.07140 -38.9097
17.09720 -39.0106
17.11780 -39.1903
17.13860 -39.3694
17.16440 -39.4669
17.20440 -36.1006
17.19780 -36.0417
17.17780 -35.8653
17.15780 -35.6881
16.79640 -35.7992
16.77440 -35.9650
16.75220 -36.1294
16.73640 -36.3575
16.72030 -36.5850
16.68530 -36.6164
16.65030 -36.6450
16.63170 -36.4475
16.63000 -36.1661
16.63390 -35.8103
16.64970 -35.5858
16.44170 -35.5633
