144618.08 +432756.5 -000009.1+000004.700010.6 08.5800.46F? 0
145633.73 -085552.7 -000002.8+000138.000018.9 08.5800.66G? 0
145829.29 -700745.3 +000014.7+000001.300001.9 08.5800.24A? 0
150513.94 -445514.9 +000000.0-000009.000006.7 08.58-0.05B? 0
151356.30 -543748.9 -000007.0-000003.200013.9 08.5800.03A? 0
151441.78 -290430.1 -000030.8-000016.700004.7 08.5800.84G? 0
151823.41 +620928.4 +000039.4-000021.700021.1 08.5800.55F? 0
152102.29 -155801.8 -000127.2-000023.400041.7 08.5800.56F? 0
152350.74 -741114.1 -000040.4-000040.300002.1 08.5800.42F? 0
152355.29 -134636.8 -000011.1-000002.800005.6 08.5800.01A? 0
153044.95 +380948.7 +000008.6-000031.000007.3 08.5800.60G? 0
153154.80 +093939.2 -000028.3-000012.500036.0 08.5800.58F? 0
153229.02 -525210.4 -000015.2-000013.400014.2 08.58-0.01B? 0 0.10   1.00
153556.80 -615905.2 -000011.4-000012.000004.6 08.5800.25A? 0
153849.74 -024943.7 -000073.6+000026.100003.1 08.5800.39F? 0
154949.65 +472822.4 +000051.9-000021.600013.9 08.5800.73G? 0
155612.92 -254816.8 +000009.6-000012.100004.9 08.5800.20A? 0
160328.37 +612036.5 +000012.6+000002.400004.2 08.5800.21A? 0
160817.02 -170805.3 -000007.4+000003.800004.9 08.5800.80G? 0
161258.01 -140207.1 -000053.1+000011.600001.2 08.5800.94G? 0
161339.95 -495343.8 -000010.4+000003.300006.2 08.5800.17A? 0
161457.91 +452555.4 -000033.8+000005.700013.3 08.5800.37F? 0
161802.04 +153132.2 -000005.6+000059.800009.7 08.5800.49F? 0
161944.40 +025404.5 -000030.4+000002.800020.9 08.5800.49F? 0
162158.32 +223224.3 -000051.5-000014.100015.4 08.5800.53F? 0
162426.74 +053157.4 -000043.4+000042.000002.7 08.5800.41F? 0
163145.99 -020131.4 +000001.0-000018.700022.6 08.5800.47F? 0
163514.69 +370119.0 -000063.3+000076.100002.7 08.5800.65G? 0
163525.36 -484152.8 -000014.3-000147.700006.3 08.5800.65G? 0
163542.49 +400840.9 -000044.0-000013.500011.0 08.5800.52F? 0
163554.27 +294443.5 +000007.4-000015.100004.9 08.5800.49F? 0
164420.96 +461509.9 -000028.9+000005.800005.2 08.58-0.02B? 0
170055.29 -561446.7 -000056.1-000071.100010.2 08.5800.39F? 0
171721.55 -050750.1 -000017.0-000003.800001.4 08.5800.49F? 0
172443.83 -542424.3 +000032.2+000016.900001.9 08.5800.39F? 0
172520.62 -181653.5 +000013.7+000012.500005.0 08.5800.15A? 0
172849.50 -423245.7 -000013.8-000011.700006.6 08.5800.45F? 0
172927.68 -401846.0 -000017.4-000046.700007.9 08.5800.15A? 0
173050.07 -421118.3 +000015.4-000044.100012.7 08.5800.27A? 0
173236.02 -680403.5 -000006.7-000013.500007.5 08.5800.10A? 0
173814.40 +203308.6 +000005.1+000001.400003.3 08.5800.23A? 0
174118.31 +064656.3 -000054.2-000043.800007.1 08.5800.84G? 0
174247.70 -515854.0 +000004.4+000008.500004.1 08.5800.36F? 0
174455.37 +164109.0 -000020.6+000064.300004.3 08.5800.57F? 0
174837.24 +444952.9 +000014.0+000018.300006.5 08.5800.40F? 0
175013.94 +691006.2 +000013.8-000010.100016.5 08.5800.17A? 0
175318.93 -404004.3 -000004.1-000029.700000.1 08.5800.19A? 0
175726.00 -345544.9 +000012.8-000019.100011.5 08.5800.16A? 0
180029.05 +410235.4 +000009.4-000022.500012.6 08.5800.48F? 0
180739.15 +140844.4 -000014.9+000012.000006.8 08.5800.42F? 0
180927.76 +023559.8 +000002.3+000011.000004.2 08.5800.16A? 0
181033.32 -164429.2 -000030.8-000010.100026.4 08.5800.14A? 0
181325.26 -224303.2 -000013.1-000020.000015.1 08.5800.18A? 0
