15.00000 -58.8431
14.99190 -58.8431
14.95170 -58.8975
14.89940 -58.7719
14.84780 -58.6414
14.80780 -58.4619
14.82500 -58.0600
14.84170 -57.6575
14.85810 -57.2547
14.88530 -57.0292
14.91220 -56.8022
14.93310 -56.4856
14.97080 -56.4325
15.00000 -56.4250
15.00000 -46.0589
14.99280 -46.0589
14.97750 -46.3769
14.95250 -46.5189
14.92720 -46.6594
14.90190 -46.7986
14.87640 -46.9361
14.85080 -47.0719
14.81640 -47.0281
14.79060 -47.1606
14.76030 -47.2017
14.73000 -47.2406
14.70390 -47.3675
14.67780 -47.4931
14.65140 -47.6169
14.62470 -47.7392
14.59810 -47.8600
14.57920 -48.1619
14.55220 -48.2797
14.52890 -48.4878
14.50560 -48.6947
14.48190 -48.9003
14.45810 -49.1044
14.43390 -49.3075
14.40940 -49.5092
14.38860 -49.8028
14.36750 -50.0953
14.34970 -50.4806
14.33170 -50.8650
14.31310 -51.2489
14.31420 -51.5647
14.31530 -51.8803
14.31640 -52.1961
14.31720 -52.5119
14.29780 -52.8953
14.27420 -53.1836
14.25030 -53.4708
14.21860 -53.5675
14.18690 -53.6619
14.14810 -53.5639
14.11640 -53.6539
14.07780 -53.5506
14.04250 -53.5397
14.00720 -53.5267
13.96640 -53.3181
13.92560 -53.1061
13.88530 -52.8908
13.84560 -52.6719
13.80640 -52.4500
13.76750 -52.2247
13.73140 -52.0939
13.69560 -51.9603
13.66420 -52.0200
13.63280 -52.0775
13.60110 -52.1331
13.56970 -52.1861
13.53780 -52.2372
13.51140 -52.5822
13.48110 -52.7281
13.45390 -53.0697
13.42280 -53.2119
13.39330 -53.4511
13.36310 -53.6883
13.33000 -53.7250
13.29670 -53.7597
13.26470 -53.8914
13.23250 -54.0208
13.20080 -54.2478
13.16720 -54.2736
13.13420 -54.3964
13.10110 -54.5172
13.06690 -54.5358
13.03420 -54.7519
13.02250 -54.7567
12.80280 -60.9997
12.81670 -61.0000
12.85750 -60.8983
12.89860 -60.8942
12.93920 -60.6869
12.97970 -60.6772
13.02190 -60.8642
13.06440 -61.0481
13.08080 -61.3414
13.11030 -61.5281
13.12720 -61.8203
13.13060 -62.1194
13.13360 -62.4189
13.13670 -62.7181
13.12440 -62.9247
13.09610 -63.0381
13.09890 -63.3375
13.07030 -63.4497
13.02560 -63.4658
12.99640 -63.5747
12.98250 -63.7786
12.93720 -63.7886
12.90780 -63.9936
12.86220 -63.9983
12.83170 -64.0997
12.78580 -64.1992
12.75500 -64.2969
12.70830 -64.4911
12.69190 -64.6883
12.65940 -64.8817
12.64250 -65.0775
12.62560 -65.2733
12.49970 -74.4519
12.52220 -74.5589
12.59440 -74.6767
12.66670 -74.8894
12.74140 -74.8972
12.81670 -74.9000
12.89170 -74.8972
12.96640 -74.8894
13.04140 -74.8764
13.11610 -74.8581
13.19060 -74.8347
13.26470 -74.8061
13.33580 -74.6731
13.39860 -74.3372
13.46250 -74.0967
13.52500 -73.8525
13.53580 -73.5403
13.59110 -73.1931
13.64440 -72.8431
13.69560 -72.4900
13.70310 -72.1761
13.75170 -71.8200
13.80330 -71.5589
13.85360 -71.2947
13.91310 -71.2214
13.97220 -71.1439
14.03080 -71.0625
14.08890 -70.9775
14.14670 -70.8883
14.20360 -70.7958
14.26030 -70.6992
14.31640 -70.5992
14.38610 -70.6822
14.44170 -70.5739
14.49640 -70.4622
14.55830 -70.4392
14.62030 -70.4114
14.68190 -70.3792
14.74330 -70.3428
14.80470 -70.3019
14.86560 -70.2567
14.91690 -70.1189
14.96780 -69.9783
15.00000 -69.9306
15.00000 -58.8431
