233449.33 -151444.9 +000049.9-000087.900009.3 05.9501.35K4 0            
104504.02 +672441.0 +000004.4+000000.700002.9 05.9502.38C5 0            
015057.09 +515601.3 +000041.2-000115.500022.4 05.9600.42F5 0            
020348.12 -002024.5 +000082.8-000043.100009.9 05.9600.85G5 0            
032536.25 -692011.7 -000000.4+000064.800025.4 05.9600.41F3 0            
044850.26 +755629.6 +000037.6-000133.300021.9 05.9600.28A9 0            
051850.24 -180748.7 +000385.0+000061.300040.1 05.9600.57G0 0            
053837.97 -063426.2 +000000.4-000000.400002.1 05.96-0.22B1 0            
055223.41 +195204.3 -000005.6-000003.100002.4 05.9600.55B9 0            
070317.93 +090818.1 -000023.6+000003.100012.6 05.9600.13A3 1            
082112.10 -575823.6 -000003.1+000004.200001.4 05.96-0.09B1 0            
082555.60 -145547.1 -000011.0+000038.700009.8 05.9600.17A3 0            
085236.13 +281953.0 -000485.5-000234.400079.8 05.9600.87G8 0            
091731.17 +464901.9 +000014.1+000011.900008.9 05.9600.06A1 0            
113429.95 -325000.0 -000671.0+000823.800104.8 05.9600.81K0 0            
123156.15 -633021.2 -000028.9+000025.100013.6 05.9600.26A8 0            
133706.05 -440835.4 -000051.0-000014.300008.7 05.9600.94G8 0            
134340.10 -420403.0 -000013.5-000004.300002.0 05.96-0.07B8 1            
140052.61 -661607.9 -000116.1-000024.200013.0 05.9600.35F0 0            
140935.06 -513016.7 -000032.7-000011.000006.0 05.96-0.05B9 0 0.06   1.46
142950.51 +004944.1 +000015.7+000007.300013.1 05.9600.16A5 0            
151553.66 -480425.1 +000005.1-000008.400019.3 05.9600.21A3 0            
181512.97 -202316.7 +000002.8-000001.900000.2 05.96-0.02B0 0            
202000.19 +133253.2 -000002.6-000004.000011.1 05.9600.30A5 0            
202927.31 +810526.7 +000067.0+000221.700015.9 05.9600.94K0 0            
205634.78 +445529.0 -000000.2-000002.200000.8 05.9600.02O6 0            
214400.98 -144457.8 -000022.5+000010.300019.1 05.9600.22A7 0            
214431.19 +144620.0 +000231.1-000113.500054.4 05.9600.59G0 0            
002128.74 -772536.7 +000014.2-000006.400004.7 05.9601.40K3 0            
021237.51 +241004.1 +000041.6-000006.300005.8 05.9601.37K0 0            
055013.06 +042524.6 +000007.9-000038.300006.4 05.9601.36K2 0            
065857.03 +033608.5 -000003.6-000003.600003.5 05.9601.06G8 0            
070225.52 +174519.6 +000021.0+000027.100002.4 05.9601.52M1 1            
070713.30 -515806.2 -000011.9+000043.000005.8 05.9601.00K0 0            
071521.27 -522958.3 -000042.2+000120.100008.4 05.9601.10K0 0            
080442.41 -503525.4 -000008.6+000001.700002.4 05.9601.21G5 0            
080618.40 +223807.8 -000007.4-000009.000005.2 05.9601.65M3 0            
083819.00 +324807.3 -000024.3-000003.000008.9 05.9601.11K2 0            
085211.78 +451846.4 -000011.0-000033.300006.1 05.9601.23K0 0            
093728.42 -360545.6 -000025.6-000001.400009.7 05.9601.12K2 0            
093927.92 +671620.4 -000027.8-000038.700006.0 05.9601.53K5 0            
103859.70 -584900.8 -000076.7+000013.100005.0 05.9601.69M1 1            
134255.06 -412403.4 -000051.7-000037.800009.2 05.9601.02K0 0            
164439.75 -530908.2 -000010.7-000009.700004.7 05.9601.23G8 0            
181517.05 +684521.5 +000017.2-000063.700011.5 05.9601.05K1 0            
190303.80 -191444.4 +000002.6-000011.400002.2 05.9601.16K0 1            
213602.44 +452228.5 +000064.4+000001.900005.3 05.9601.34M4 0 0.85 132.00
215853.51 +624152.6 +000012.0+000014.100002.5 05.9601.64M3 0            
221900.70 -131817.9 +000072.7-000009.900009.2 05.9601.07K0 0            
231924.11 -180431.4 +000004.0+000009.600002.9 05.9601.53K2 0            
005831.00 +662106.6 +000043.4-000013.200008.7 05.97-0.01A0 0            
011407.65 +160800.8 -000030.6-000026.200006.5 05.97-0.08B8 1            
025613.73 +082254.4 +000069.8-000088.300022.5 05.9700.48F7 0            
031038.78 +115221.7 +000030.7-000027.000006.2 05.97-0.06B8 0            
031745.74 +391700.3 +000022.2-000016.700005.4 05.9700.06A2 0            
033901.13 -053732.5 -000013.5-000207.100028.4 05.9700.92K1 0            
035309.96 +171937.8 +000144.0-000029.900024.1 05.9700.35F4 0            
042457.06 +190231.5 +000110.7-000032.500020.4 05.9700.38F4 0            
044150.08 +381649.5 +000241.5-000097.900032.0 05.9700.59G0 0            
045247.09 +275351.3 +000044.7-000035.800009.3 05.9700.37F2 0            
050724.88 -122927.6 +000136.1-000107.100027.6 05.9700.61G2 0            
054253.91 -064746.7 +000012.3+000060.600019.9 05.9700.45F3 1            
054834.90 -040538.7 +000062.4-000230.700064.2 05.9700.64G4 0            
055030.03 +020129.0 +000000.5-000006.900002.9 05.9700.95G8 0            
055628.04 +093033.9 +000000.3-000009.900004.7 05.97-0.04A0 0            
061607.70 -163704.8 -000009.2+000000.900003.9 05.97-0.17B2 0            
082457.22 -424611.5 -000012.1+000006.800001.1 05.97-0.16B3 1            
095713.57 +572506.1 +000035.7-000063.800007.0 05.9700.90G8 0            
101828.27 -414006.6 -000028.2+000003.100005.9 05.97-0.06B9 0            
104151.58 -794659.9 -000017.5+000005.800003.3 05.97-0.07B5 0            
130109.62 +170723.5 -000009.0-000023.000008.1 05.9700.97K0 0            
132611.48 -011132.9 -000114.6+000005.200013.3 05.9700.18A7 0            
134643.33 +254208.6 -000018.3-000059.500012.0 05.9700.52F6 0            
134945.43 +612922.4 +000062.7-000095.700008.3 05.9700.97G3 1            
150633.21 -305506.3 -000023.0-000028.700010.4 05.97-0.08Ap 1 0.05   2.30
174455.84 -573243.8 +000018.1-000012.200008.0 05.9700.91G8 0            
181031.53 +541709.4 +000108.2+000246.900020.0 05.9700.94K1 0            
211318.94 -362524.7 +000034.2+000003.600009.7 05.9700.97K0 0            
212449.40 +803129.5 +000042.6-000011.400009.2 05.9700.95G6 0            
213214.58 -335640.6 -000005.8-000004.000007.9 05.9700.05A2 0            
220436.76 -264920.4 +000012.6-000009.500002.9 05.97-0.17B3 0            
223536.36 -235927.9 +000025.9-000006.300009.7 05.9700.98K1 0            
230244.29 -205213.4 -000056.8-000129.800013.0 05.9700.95K0 0            
230728.65 +210803.7 +000107.9-000050.100025.0 05.9700.26A5 0 0.08   0.52
011033.56 +022644.6 -000008.7-000015.900003.6 05.9701.49K4 0            
012324.95 +202808.4 -000005.6-000009.300003.9 05.9701.68K5 0            
014139.24 +300249.7 -000008.1-000006.500006.2 05.9701.01K0 0            
020235.08 +132836.2 -000000.1-000005.000003.9 05.9701.58M2 0            
053704.35 +110206.2 +000052.2-000016.200004.0 05.9701.59K4 0            
153516.22 +535519.7 -000018.0+000002.100008.2 05.9701.18K4 0            
161900.43 -145222.2 -000021.2-000001.100003.8 05.9701.48K3 0            
171823.28 +384840.4 -000012.4+000074.100010.2 05.9701.01G7 0            
174132.32 +061847.4 -000003.0-000003.200002.6 05.9701.27G7 0            
194007.15 -232544.6 +000029.7-000012.800007.9 05.9701.04K0 0            
200801.75 -004040.9 +000116.6-000067.900020.9 05.9701.02K1 0            
204003.22 +432732.5 -000069.5-000056.700006.9 05.9701.19K2 0            
211852.01 +111212.0 +000021.1+000015.500002.6 05.9701.61K5 0            
221208.09 +245702.3 +000010.2+000001.700001.1 05.9701.50K0 0            
000615.54 +582612.1 +000247.4+000017.800049.3 05.9800.69G5 1            
004723.62 +064427.5 +000014.4-000010.300007.2 05.9800.94G8 1            
012618.60 +432728.4 +000108.3-000060.500024.2 05.9800.52F7 0            
024134.13 -143257.9 -000005.8+000055.900020.3 05.9800.43F5 0            
031635.19 +321103.2 -000004.1-000083.100005.9 05.9800.99G8 1            
033036.90 -472230.6 +000064.6+000020.000008.8 05.9800.12A2 0 0.14   0.94
033339.10 +545829.5 -000041.3-000001.600014.7 05.9800.11A3 0            
044334.73 -084739.3 +000028.8-000029.300008.0 05.9800.65F4 1            
045450.71 +002801.8 -000000.5-000004.900003.4 05.98-0.12B5 0            
051923.69 -272207.9 -000003.5-000008.100007.3 05.98-0.02A0 0            
053918.31 +291254.8 -000001.5-000007.200002.8 05.9800.14B2 0 0.04   4.64
072551.20 -054629.8 -000006.0-000002.900001.7 05.9800.90CI 0            
072742.94 -225133.1 -000001.3-000000.400003.7 05.98-0.09B5 0            
075901.81 -451257.1 -000011.6+000007.900003.0 05.98-0.14B4 0            
082945.65 -461954.2 -000025.3+000014.500005.2 05.98-0.13B7 0            
091514.36 +343800.2 -000157.5+000047.800007.2 05.9800.84G6 0            
103247.82 -584000.3 -000006.5+000002.200000.3 05.9800.29A2 0            
104805.42 -595509.0 -000007.6+000002.700000.0 05.9800.27A0 0            
130724.31 -595137.8 -000011.8-000008.100002.6 05.9800.43B9 1            
134243.42 +345920.4 +000013.0+000011.000006.7 05.9800.86G5 0            
140120.41 +085341.7 +000033.0-000001.200011.3 05.9800.09A2 0            
151007.34 -384732.9 -000024.5-000020.900007.0 05.9800.87G6 0            
170026.98 -483851.2 -000017.0-000080.400008.4 05.9800.88G5 1            
170620.20 -371339.1 -000008.0-000024.400007.7 05.9800.08A2 0            
172737.56 -294328.2 -000008.1-000031.700005.4 05.9800.01B9 0            
181145.11 +332649.3 +000013.5+000012.100004.3 05.9800.04A3 1            
190003.55 -663912.7 +000012.3-000042.600007.4 05.9800.98K0 0            
193652.45 +111623.5 +000009.2+000003.200002.9 05.9800.88G0 0            
194105.53 +134856.5 +000000.0-000010.900002.0 05.98-0.08B5 1 0.11   0.00
210003.95 +073058.2 +000048.1+000007.000013.8 05.9800.28A7 1            
221033.70 -041600.7 +000072.4+000003.500011.6 05.9800.98K0 0            
231823.33 +414625.3 -000009.6-000011.000006.9 05.9800.21A7 0 0.15   3.22
233921.17 +740009.4 -000008.5+000005.600007.8 05.9800.89G8 1            
013940.77 +162421.2 +000082.4-000011.600007.2 05.9801.12K2 0            
060143.05 +485734.1 +000007.1-000009.900004.8 05.9801.44K0 0            
085210.05 +420010.4 -000032.7-000062.000006.8 05.9801.25K0 0            
101037.70 -414253.8 +000028.1-000129.200014.6 05.9801.24K3 0            
114327.20 -371124.4 -000019.1-000021.800005.5 05.9801.45K3 0            
151406.01 +314716.5 +000042.2-000030.200005.6 05.9801.55K5 0            
154813.31 +134721.6 -000008.8-000105.400007.4 05.9801.27K2 0            
170814.85 -173632.3 +000004.6-000035.000008.1 05.9801.01K0 0            
171520.30 -143502.9 -000018.9-000005.900010.6 05.9801.10K1 1            
172856.09 -364641.8 -000003.1-000005.000005.1 05.9801.11K0 0            
180450.39 -355404.9 -000014.0-000033.500009.2 05.9801.16K2 0            
193110.94 -682602.0 +000017.2-000013.400003.1 05.9801.64K4 0            
224048.86 -572520.3 +000056.6-000006.600002.7 05.9801.45K4 0            
214201.08 +353036.7 +000005.5+000001.900001.6 05.9802.50C6 0            
024206.59 -382301.4 +000020.5+000012.900008.6 05.9900.92G8 0            
035516.17 -120556.6 -000076.9-000022.100020.4 05.9900.32Ap 0 0.04  12.46
044644.47 +401845.6 +000009.0-000037.100007.4 05.9900.93G9 0            
051618.15 +341844.0 -000004.0+000043.200002.2 05.9900.20O9 0            
052318.51 -082456.1 -000001.7-000002.900006.6 05.99-0.04B8 1            
053931.15 -033353.0 -000003.9+000002.100024.2 05.9900.29A8 0            
061529.66 -045452.7 +000022.7-000034.400015.0 05.9900.10A5 0            
063947.73 +125858.1 -000015.0-000014.100011.3 05.9900.06A2 0            
072203.48 +001037.7 +000001.9-000002.000000.6 05.99-0.07B8 0            
073957.99 -373445.9 -000001.4-000003.900002.4 05.99-0.04B4 0            
080130.29 +162719.2 +000004.2-000005.900006.9 05.99-0.02B9 0            
094147.94 -551249.6 -000012.3+000003.300001.2 05.99-0.12B4 0            
105342.13 -704313.2 -000029.4+000000.500004.2 05.99-0.02B6 1            
111916.84 -643457.4 -000301.3+000043.900026.7 05.9900.47F6 0            
124309.21 -561034.3 -000031.2-000011.400007.9 05.99-0.07B9 0            
125156.95 -394049.4 -000027.1-000019.000007.0 05.99-0.10B7 0            
152237.25 +620249.8 +000009.3-000038.500007.1 05.99-0.03A0 1            
164306.14 +773048.5 +000056.4+000206.500027.8 05.9900.43F4 1            
164500.21 -283034.8 -000028.2-000000.500004.3 05.9900.10A3 0            
165524.68 -631610.7 +000007.7-000013.700007.3 05.9900.06A0 0            
173123.28 -565515.4 -000000.8-000004.200001.5 05.99-0.04B7 0            
175839.05 -284532.7 -000000.8-000005.200002.5 05.99-0.08B3 0            
181653.09 -030024.3 +000018.1-000273.300009.9 05.9900.89G3 0            
182235.31 +120146.7 +000008.9+000014.600006.8 05.9900.06A2 0            
185452.52 +335806.9 -000005.6-000001.800002.5 05.9900.92G8 1            
194149.09 +503131.6 -000147.8-000158.800046.2 05.9900.64G2 0            
203904.97 +155017.6 -000002.3-000015.100002.5 05.99-0.14B3 0            
204202.52 -761050.0 +000190.8-000009.400009.7 05.9900.45F4 0            
205125.69 -053735.9 +000095.8+000001.200017.0 05.9900.46F5 1            
205444.28 +755531.7 +000030.9+000042.300007.5 05.9900.95G5 0            
224236.88 -471236.0 +000006.2-000331.400042.5 05.9900.58G0 0            
225120.94 -293210.6 -000007.5-000014.500008.8 05.9900.91G8 0            
232740.37 +251002.5 +000027.3-000036.100008.9 05.99-0.07A0 0            
233823.69 -765210.2 +000078.5-000018.500005.2 05.9900.91K0 0            
233954.99 +094038.4 +000089.1-000011.200017.2 05.9900.21A2 0            
000817.55 -084926.5 -000034.1-000035.700009.8 05.9901.03G8 0            
002714.69 -253249.7 +000032.9-000015.300004.9 05.9901.02K0 0            
004241.64 -601545.7 +000263.7-000051.700013.7 05.9901.32K5 0            
005814.19 +335703.8 +000035.2-000071.900017.2 05.9901.00K0 0            
010402.39 +523008.3 +000001.4-000061.000003.3 05.9901.45K2 0            
021804.60 +573058.8 -000013.5-000001.800004.6 05.9901.04G7 0            
022252.47 -733845.0 -000081.6+000011.800010.3 05.9901.09K0 0            
044616.78 +184405.5 +000073.0-000069.800010.8 05.9901.22K4 0            
053048.65 +412743.5 +000002.0-000034.400008.4 05.9901.11K0 0            
055444.04 +005807.0 -000002.9+000000.000003.9 05.9901.33K0 0            
061517.71 -182837.2 +000019.4-000061.500015.7 05.9901.06K1 1            
071324.01 -224026.9 +000024.7-000039.100004.2 05.9901.48K4 0            
092405.50 -613855.6 -000000.8-000047.500009.7 05.9901.06K0 0            
105932.74 +360535.6 +000067.2-000051.000003.7 05.9901.59M2 0            
130035.96 -032207.0 -000019.4+000049.400009.5 05.9901.12K2 1            
142348.64 -531034.4 -000058.1-000009.500009.4 05.9901.10K1 1            
143110.84 -385211.2 +000005.5+000028.200009.4 05.9901.06K1 0            
165317.59 +472459.4 -000040.8+000093.500005.3 05.9901.32K2 0            
171541.50 +234433.7 -000041.5+000023.200004.4 05.9901.33K2 0            
184940.96 -055446.2 +000000.2-000011.700002.2 05.9901.57K2 0            
200316.39 +183003.7 +000011.4-000019.700003.8 05.9901.42K3 0            
212256.27 -091909.4 -000027.4-000023.400004.5 05.9901.52M0 0            
020252.49 +645405.4 -000012.6-000011.700011.5 06.0000.03A1 0            
021122.24 -100306.3 -000027.3-000171.200020.0 06.0000.42F5 0            
023045.23 +001521.2 -000051.9-000052.100011.9 06.0000.17A7 0            
023254.15 +150204.1 -000015.5+000036.900034.8 06.0000.57F8 0            
042332.36 +205855.7 +000015.9-000035.100006.8 06.0000.03B8 0 0.04   0.62
054645.49 +154921.0 +000005.4-000003.000003.7 06.00-0.06B8 0            
061635.60 -391551.7 -000015.3-000018.800008.3 06.0000.16A2 0            
062236.42 +123413.1 -000053.6-000032.000015.9 06.0000.32F0 1            
070518.37 +223814.9 -000000.9-000009.300006.8 06.00-0.03B8 0            
070933.37 -161404.2 -000001.3-000000.600000.1 06.0000.04B1 0            
072054.92 -265749.9 -000005.0+000005.600001.8 06.00-0.17B3 0            
081230.80 -461551.5 -000005.5+000009.300004.6 06.00-0.11B5 1            
085021.02 -420523.3 -000006.0+000003.600001.7 06.00-0.11O9 0            
102725.40 -654217.0 -000081.9+000020.600014.2 06.0000.09A2 0            
102728.08 +413604.4 -000047.2-000072.700015.1 06.0000.17A2 0            
123844.69 -181500.6 -000122.7+000026.600016.1 06.0000.31F0 0            
125418.74 -113854.9 -000138.9+000010.600015.0 06.0000.07A2 0            
130621.28 +210912.6 -000069.1-000046.500020.0 06.0000.39F4 1            
132048.34 -554802.5 -000003.9+000004.000000.0 06.0000.24B0 0            
134256.12 -564604.7 -000007.4-000004.800001.1 06.00-0.10B0 0            
135024.67 +052950.0 +000010.4+000000.700008.1 06.0000.90K0 0            
135632.99 -544214.8 -000041.3-000225.900026.2 06.0000.78G8 0            
143220.27 +264038.4 -000069.9-000023.800014.0 06.0000.23A7 1            
145324.04 +190908.2 -000442.8+000216.800086.7 06.0000.84K2 1            
154059.09 +160128.7 +000022.2-000016.800007.2 06.0000.91G8 0            
160334.38 -320001.7 -000037.6-000029.200018.3 06.0000.47F5 0            
170516.83 +004212.1 -000015.7-000335.100049.1 06.0000.58F9 0            
171804.93 +171904.5 +000011.9-000011.100008.1 06.0000.01A1 1            
175354.77 -344509.8 +000002.5-000004.700003.2 06.00-0.06B9 0 0.24   2.79
183952.81 +521145.7 +000005.4+000021.400005.8 06.00-0.07A0 0            
190652.12 -161345.2 -000001.3-000016.600003.6 06.00-0.03B7 1            
194748.50 +252302.8 +000067.5-000022.000008.2 06.0000.99K0 0            
220007.92 +064302.8 +000014.5+000000.700003.0 06.00-0.11B3 0            
003951.91 -444746.8 +000042.7+000016.700010.8 06.0001.14K1 0            
041816.07 -204255.1 +000004.8+000019.200003.1 06.0001.60M4 0            
050629.66 +611011.8 +000041.9-000075.900005.8 06.0001.38K5 1            
082040.32 +722426.3 +000002.5-000025.000003.4 06.0001.54M0 0            
101926.88 +482349.3 -000106.0-000110.700023.1 06.0001.02K0 0            
121100.09 +814235.4 -000025.8-000001.700003.0 06.0001.62K5 0            
122957.88 -414409.1 +000004.9-000016.100003.5 06.0001.51M2 0            
125847.30 +752820.9 +000013.2+000013.800006.8 06.0001.03K0 1            
133848.96 -573721.7 -000011.5-000006.100002.6 06.0001.14G5 0            
155131.52 -470338.6 -000113.1-000033.400007.4 06.0001.15K1 0            
174121.81 +514905.5 -000028.5-000000.300009.8 06.0001.07K0 1            
193341.60 +491544.4 +000003.0-000011.500002.2 06.0001.54M4 0            
194902.19 -105214.6 +000030.8-000021.300011.4 06.0001.23K5 0            
211714.23 +554752.7 +000016.8+000013.300002.2 06.0001.45K3 0            
214616.26 -091633.4 +000017.6+000007.800002.6 06.0001.63M3 0 0.12  30.59
222746.22 +315023.9 +000050.8+000028.600003.5 06.0001.44K2 0            
000919.83 +794252.7 +000106.2-000039.400008.6 06.0100.20A7 1            
012952.83 +182120.4 +000059.0-000002.600008.6 06.0100.16A4 0            
014915.56 +475349.0 -000020.2-000011.500009.8 06.0100.17A3 1            
015553.74 +015058.3 +000158.4+000190.400025.7 06.0100.55F7 1            
020649.22 +254216.5 +000018.6-000014.500002.8 06.01-0.03B9 0            
033847.66 -275635.2 +000021.6+000025.900007.8 06.01-0.03A0 0            
043151.69 +155105.9 +000107.6-000032.400022.2 06.0100.34F4 0            
043629.07 +232027.5 +000110.0-000053.900022.6 06.0100.38F5 0            
063835.43 -165224.6 -000008.4-000024.800007.1 06.0100.04A0 0            
070105.18 -585625.1 -000056.9+000147.800018.6 06.0100.30F0 0            
074035.51 -081107.3 +000021.3-000029.400010.5 06.0100.15A3 0            
080014.72 -485853.8 -000034.2+000043.900008.7 06.0100.04A2 0            
082519.02 -210246.0 -000034.4+000061.900029.5 06.0100.40F2 0            
082851.01 -094454.9 -000004.3+000005.000003.3 06.0100.43F2 0            
085418.19 -052604.3 -000413.1+000030.400058.5 06.0100.66G3 0            
095114.02 -041435.8 +000013.8-000028.200016.3 06.0100.17A8 0            
101916.88 -123141.2 -000017.7-000013.000015.0 06.0100.26A8 1            
102738.99 +094544.7 +000007.8-000006.300008.5 06.01-0.04A0 0            
110431.28 +381428.9 -000072.1+000001.400012.4 06.0100.17A3 0            
121046.10 +271653.5 -000010.4-000009.600010.6 06.0100.12A4 0            
130032.71 -333018.3 -000074.2-000071.800025.0 06.0100.39F3 1            
130147.15 +633636.6 -000171.6+000025.500026.7 06.0100.43F6 0            
131904.27 +350740.6 -000030.0+000017.500015.3 06.0100.28F0 0            
133202.87 -184343.8 -000096.5-000017.800013.9 06.0100.20A7 0            
154729.41 -375456.9 -000416.8-000213.900065.6 06.0100.71G6 0            
172619.01 +073544.4 +000000.0-000007.800004.0 06.0100.59A0 1            
200123.84 -224414.2 +000009.9-000011.600010.4 06.0100.98K0 0            
204937.74 +123241.6 +000054.1+000097.500033.8 06.0100.42F5 0            
210112.87 +360133.7 -000003.9-000006.400005.0 06.0100.99G5 0            
212644.95 +525354.7 +000015.6+000005.000007.4 06.01-0.11B6 0            
223302.70 +695448.1 +000128.6+000071.200013.1 06.0100.33A9 1            
235703.63 +423929.7 +000005.2-000002.400002.3 06.0100.71F8 0            
004350.09 -120040.7 -000000.8-000207.800018.8 06.0101.11K1 0            
021112.06 +255613.0 -000008.8-000007.000004.1 06.0101.36K4 0            
032939.19 -064815.3 -000084.9-000089.900008.7 06.0101.02G5 0            
043348.18 +092449.0 -000006.1-000023.000006.9 06.0101.06G8 0            
060622.44 +293044.7 +000012.7-000004.700003.6 06.0101.73M3 0            
070351.60 +123539.3 -000006.7-000006.900002.6 06.0101.58K5 0            
092622.31 -012750.6 -000001.4-000005.200003.7 06.0101.31K3 0            
102031.18 +541300.7 -000034.9-000006.000007.1 06.0101.13K3 0            
103616.68 -162039.6 -000030.4+000002.900003.4 06.0101.64M1 0            
130938.72 +372523.3 -000106.0+000005.900010.9 06.0101.17K3 0            
135839.95 +143857.9 -000062.9-000058.600006.1 06.0101.43K5 0            
143045.39 +044620.3 +000001.1-000012.700003.0 06.0101.42K4 0            
152738.87 +250606.0 +000005.7-000012.700004.2 06.0101.65M1 0            
174058.55 -321252.0 -000002.0-000006.500002.1 06.0101.67K3 0            
175204.73 +395855.1 -000012.6+000051.500004.7 06.0101.34K4 0            
180036.38 +331249.5 -000004.1-000023.600004.4 06.0101.52K6 0            
181952.07 +293959.0 -000002.5+000003.600005.0 06.0101.32K4 0            
201231.73 +512749.0 -000015.0-000015.300007.9 06.0101.14K1 1            
204116.21 +143458.4 -000008.5+000000.400006.7 06.0101.24K4 0            
225303.77 +600603.7 +000012.8+000002.200002.5 06.0101.75K2 0            
235533.48 +472121.0 -000010.8-000007.400002.0 06.0101.17G8 0            
001458.78 +084915.7 +000097.7-000025.000012.5 06.0200.31F0 1 0.12   0.00
015833.22 +614152.1 +000012.9-000011.400004.5 06.02-0.04B5 0            
040741.91 +150946.2 +000127.1-000022.800021.3 06.0200.40F3 1            
050134.53 -394305.3 -000004.4+000033.200008.9 06.0200.89G8 0            
051018.81 +371806.7 +000002.6+000001.100001.6 06.0200.72B2 1            
052659.82 -683721.0 -000010.8-000019.800013.2 06.0200.35F0 1            
063933.12 +281547.4 -000005.7-000009.800004.6 06.02-0.09B7 1            
071428.26 -101858.5 -000003.9+000001.600001.3 06.02-0.17B0 0            
071638.38 -231839.8 -000033.7+000046.600012.7 06.0200.32A5 1            
074518.05 -434509.2 -000009.4-000002.800003.7 06.02-0.07B6 0            
075546.60 -435042.2 -000012.4+000001.400003.8 06.02-0.11B6 1            
080142.49 +601927.9 -000033.6-000022.200010.2 06.0200.16A2 1            
085303.80 -563858.5 -000022.9+000036.500011.0 06.02-0.02A0 0            
091517.66 -582318.2 -000017.2+000001.100006.2 06.02-0.10B7 0            
091604.03 -445355.4 -000005.6+000004.400000.8 06.0200.27A1 0            
095212.27 +022714.0 -000185.0+000095.300003.1 06.02-0.04A0 0            
101429.84 +211005.6 -000143.2-000072.000019.3 06.0200.57F9 0            
112251.25 +641949.5 -000004.5+000035.400011.6 06.0200.09A3 0            
122724.85 -634720.3 -000013.8-000010.900005.0 06.0200.05B8 0            
124133.95 +624247.1 -000030.7-000017.700005.6 06.0200.05A2 0            
124149.51 -194532.9 -000179.9+000017.100015.1 06.0200.40F2 0            
134354.80 +520351.9 -000019.6-000005.800009.5 06.0200.02A1 1            
140827.71 -745102.6 -000242.3+000180.300034.9 06.0200.58G1 0            
151234.01 -724614.0 -000014.4-000015.700003.8 06.02-0.00B8 0            
161433.47 +732341.3 -000010.9+000034.300004.4 06.0200.06A3 0            
164322.11 -672556.3 +000015.6-000031.100010.7 06.0200.04A0 0            
164351.74 +340219.2 -000072.9+000057.600018.2 06.0200.32F2 0            
164529.68 +010112.5 -000003.8+000006.600006.8 06.02-0.01B9 0            
182946.75 -143455.3 +000021.9+000015.100011.5 06.0200.01Ap 0            
183102.95 -415449.5 -000003.0-000031.400012.8 06.0200.14A3 0            
184418.27 +610253.1 +000000.1+000019.400008.9 06.0200.97G7 1            
191236.72 +213316.4 +000014.5+000004.800003.2 06.0200.07A2 0            
191651.39 +465954.2 -000010.1+000291.800023.6 06.0200.48F6 0            
204017.88 +603017.3 +000013.7+000185.700030.1 06.0200.44F6 0            
204036.26 +294819.6 +000020.6+000043.000012.2 06.0200.16A2 1            
213020.31 +525728.6 +000021.0+000016.600006.8 06.0200.08A3 0            
214528.81 -710031.8 +000013.1-000011.400004.4 06.02-0.10B8 0            
220024.22 -555300.4 +000023.7-000014.400005.2 06.02-0.06B9 0            
031027.04 +265345.9 +000002.8+000066.900008.0 06.0201.28K3 0            
065902.88 +380309.4 -000042.9-000122.700005.4 06.0201.22K2 0            
082442.77 +420018.8 +000009.0+000009.800003.1 06.0201.59K5 0            
104211.27 +314149.4 -000003.2-000018.800004.4 06.0201.62M2 0            
114413.17 +251305.9 -000013.6+000009.800003.5 06.0201.53K5 1            
125136.91 +030324.3 -000036.6+000020.100005.6 06.0201.29K4 0            
143438.52 +363734.2 -000024.5-000046.600005.7 06.0201.38K5 0            
154237.23 -492922.2 -000004.1-000022.600006.3 06.0201.31K2 0            
183806.47 +394005.9 +000006.7+000008.600002.7 06.0201.44M4 0            
233126.92 -445036.7 +000045.3-000020.400008.8 06.0201.01K0 0            
004610.80 +445141.4 +000017.6-000004.600007.2 06.03-0.06B9 0            
013514.71 -580821.8 +000284.0-000033.000024.7 06.0300.38F2 0            
031758.99 -665536.8 +000057.1+000013.100017.2 06.0300.13A3 0            
032826.57 +224815.4 +000000.0-000111.400014.4 06.0300.95K0 1            
050136.02 +610442.4 +000016.4-000179.300027.1 06.0300.45F4 0            
053727.36 -055618.2 +000002.5-000002.200002.4 06.03-0.21B1 0            
054822.36 +205210.3 +000008.2-000017.900005.5 06.03-0.05B9 1            
055656.12 +241458.9 +000001.4-000002.700000.2 06.0300.35A0 0            
062814.49 +703207.0 -000000.8+000011.800005.9 06.0300.10A4 0            
071201.98 -631124.2 -000002.3-000002.000005.5 06.03-0.01A0 1            
075105.75 +540744.8 -000040.3+000053.300033.3 06.0300.50F6 0            
081259.74 +163051.7 -000010.8-000012.000006.2 06.0300.89G8 0            
082436.42 -044300.7 +000025.7-000056.300015.5 06.0300.46F2 0            
084430.05 -654932.5 -000063.6+000104.200016.5 06.0300.22A9 0            
110020.76 +425443.3 -000107.9-000122.100022.0 06.0300.58F9 0            
122347.08 +423233.8 -000080.1+000014.400009.8 06.0300.37F3 0            
143746.80 -675552.8 -000348.3-000281.400035.5 06.0300.51F7 0            
150720.34 +182631.0 +000043.1-000050.000013.3 06.0300.07A3 0            
164826.99 -145433.8 -000017.1-000008.800007.3 06.0300.19A0 0            
171953.35 -174523.3 -000003.2-000026.600008.7 06.0300.04A0 1            
175257.60 -353727.1 +000009.3-000054.000015.6 06.0300.34F2 0            
175842.32 +361716.5 +000006.6-000049.100009.4 06.0300.95G5 0            
