24.00000  65.0006
23.99190  65.0006
23.97970  64.8831
23.94310  64.5300
23.90080  64.3703
23.86580  64.0128
23.82500  63.8483
23.78810  63.5842
23.74440  63.5119
23.70110  63.4367
23.65810  63.3586
23.61530  63.2775
23.57250  63.1939
23.53030  63.1072
23.48810  63.0178
23.44610  62.9256
23.40000  62.9256
23.35360  62.9219
23.30220  63.0089
23.25080  63.0919
23.20970  62.9844
23.16890  62.8744
23.12830  62.7617
23.08810  62.6467
23.04810  62.5289
23.01420  62.3172
22.98080  62.1039
22.94220  61.9794
22.91560  61.6717
22.88360  61.4533
22.85220  61.2331
22.83330  60.8319
22.81470  60.4303
22.78470  60.2067
22.75500  59.9814
22.71940  59.8436
22.69670  59.5269
22.66190  59.3856
22.62750  59.2419
22.59360  59.0967
22.55330  59.0361
22.51310  58.9728
22.46000  59.0786
22.40640  59.1794
22.35250  59.2753
22.30940  59.4206
22.31000  59.7811
22.31080  60.1414
22.33750  60.3875
22.35720  60.7167
22.37750  61.0453
22.41250  61.2031
22.43360  61.5300
22.46940  61.6844
22.50580  61.8369
22.52830  62.1606
22.55110  62.4833
22.58170  62.7183
22.61280  62.9517
22.63690  63.2714
22.67610  63.4142
22.70860  63.6431
22.74140  63.8703
22.76110  64.2739
22.76720  64.6319
22.78080  64.9006
22.75920  65.1678
22.73720  65.4342
22.71470  65.6997
22.69190  65.9647
22.62530  66.0856
22.55830  66.2000
22.50750  66.1367
22.44000  66.2406
22.37190  66.3381
22.30330  66.4292
22.23420  66.5139
22.16470  66.5922
22.12190  66.7797
22.05140  66.8475
21.98060  66.9089
21.92030  66.8850
21.88110  66.7008
21.84250  66.5147
21.81500  66.2497
21.80890  65.8300
21.80310  65.4100
21.79720  64.9900
21.79140  64.5697
21.78580  64.1494
21.75110  63.9586
21.69720  63.9178
21.64330  63.8731
21.60000  63.7497
21.53640  63.7708
21.49360  63.6414
21.45110  63.5092
21.41940  63.3031
21.38830  63.0953
21.37810  62.7447
21.35780  62.4650
21.33810  62.1844
21.33860  61.7625
21.31920  61.4814
21.31000  61.1294
21.29140  60.8475
21.27280  60.5650
21.25440  60.2819
21.23670  59.9983
21.21890  59.7142
21.20170  59.4297
21.18440  59.1447
21.16750  58.8592
21.16030  58.5053
21.14390  58.2192
21.12780  57.9325
21.12080  57.5778
21.13170  57.2286
21.14190  56.8789
21.16030  56.6014
21.17860  56.3233
21.18830  55.9725
21.20580  55.6933
21.23140  55.4853
21.24030  55.1333
21.24110  54.7097
21.25780  54.4289
21.27420  54.1472
21.27440  53.7233
21.28280  53.3706
21.27500  53.0167
21.26750  52.6631
21.26780  52.3803
21.26030  52.0264
21.24530  51.7425
21.23810  51.3881
21.21580  51.1731
21.21670  50.7489
21.20220  50.4639
21.20310  50.0397
21.18170  49.8231
21.15920  50.0300
21.13640  50.2356
21.10640  50.3672
21.07610  50.4969
21.05310  50.6989
21.02940  50.9000
21.00580  51.1000
20.98190  51.2989
20.97190  51.6467
20.95470  51.9192
20.95940  52.2764
20.96440  52.6331
20.99360  52.9328
21.00720  53.2231
21.00420  53.6458
21.00140  54.0683
20.99810  54.4908
20.99500  54.9131
20.99170  55.3353
20.97280  55.6075
20.96890  56.0292
20.96500  56.4508
20.96110  56.8722
20.94110  57.1428
20.92890  57.4881
20.90030  57.6814
20.87140  57.8731
20.84220  58.0633
20.79720  58.0983
20.76750  58.2847
20.72220  58.3142
20.66920  58.2617
20.63670  58.0856
20.58420  58.0261
20.54610  58.1225
20.50810  58.2164
20.46970  58.3078
20.41720  58.2350
20.37560  58.1025
20.33420  57.9675
20.31420  57.7217
20.29440  57.4753
20.26440  57.2822
20.23470  57.0881
20.21560  56.8394
20.19690  56.5906
20.17830  56.3411
20.19030  55.9339
20.20190  55.5258
20.19360  55.2236
20.18530  54.9214
20.16750  54.6717
20.16920  54.3161
20.15140  54.0661
20.13390  53.8158
20.13560  53.4603
20.11830  53.2094
20.11080  52.9061
20.10330  52.6025
20.08640  52.3508
20.05110  52.2022
20.03470  51.9494
20.00920  51.7472
19.98390  51.5442
19.95890  51.3403
19.93420  51.1356
19.91860  50.8803
19.90330  50.6247
19.88810  50.3692
19.87310  50.1131
19.84000  49.9542
19.82530  49.6972
19.80170  49.4881
19.77810  49.2783
19.75920  48.9342
19.74500  48.6758
19.73110  48.4172
19.71720  48.1583
19.68580  47.9928
19.67220  47.7333
19.65860  47.4736
19.62780  47.3058
19.61470  47.0453
19.58420  46.8758
19.57140  46.6147
19.55830  46.3536
19.54560  46.0922
19.53310  45.8306
19.52060  45.5689
19.50810  45.3069
19.49560  45.0447
19.48330  44.7825
19.47940  44.4756
19.47560  44.1686
19.46330  43.9061
19.46780  43.5544
19.45580  43.2919
19.46030  42.9400
19.44830  42.6772
19.43640  42.4144
19.40860  42.2403
19.39690  41.9772
19.38530  41.7139
19.37360  41.4503
19.36220  41.1867
19.35080  40.9231
19.33940  40.6592
19.31250  40.4825
19.28560  40.3050
19.26670  40.0836
19.24810  39.8617
19.22940  39.6397
19.21080  39.4175
19.18440  39.2369
19.17390  38.9717
19.16330  38.7067
19.15310  38.4414
19.14250  38.1758
19.15500  37.7844
19.16750  37.3919
19.17970  36.9989
19.17690  36.6911
19.18140  36.3400
19.18940  36.0000
20.36640  36.0000
21.61780  36.0000
21.61780  36.0528
21.64110  36.1761
21.66470  36.2981
21.68280  36.4931
21.70110  36.6875
21.73030  36.7306
21.74890  36.9225
21.76720  37.1136
21.79670  37.1517
21.81560  37.3406
21.83440  37.5283
21.85330  37.7153
21.87250  37.9014
21.89170  38.0864
21.91080  38.2706
21.91970  38.6100
21.93390  38.8708
21.94830  39.1314
21.95750  39.4697
21.97720  39.6506
21.98690  39.9886
22.00690  40.1678
22.02220  40.4256
22.03750  40.6828
22.04750  41.0194
22.05780  41.3558
