173325.82 -204646.1 +000008.1-000076.900018.7 08.8100.65G? 0
173413.33 -583154.5 +000001.0-000030.100001.9 08.8100.22A? 0
173440.06 -450753.8 -000009.2-000020.700022.6 08.8100.91G? 0
173611.29 +411659.9 -000000.7-000003.700008.4 08.8100.95K? 0
174144.81 -504459.7 +000021.2-000009.200035.5 08.8100.45F? 0
174339.04 -015923.7 -000001.7+000014.900003.2 08.8100.51F? 0
174413.19 +215057.7 -000010.5-000013.000017.5 08.8100.32F? 0
174448.18 -694835.8 -000020.5-000022.500002.7 08.8100.56F? 0
174559.67 +281145.1 +000009.0-000021.500009.4 08.8100.27A? 0
174606.10 +553205.3 -000072.2+000023.200003.5 08.8100.60G? 0
174639.72 +144646.2 +000008.5+000005.700013.7 08.8100.48F? 0
174859.86 -371742.6 +000004.0-000019.300021.2 08.8100.10A? 0
174949.06 +212255.2 +000006.5-000018.900014.2 08.8100.26A? 0
175015.31 +251722.8 -000019.8-000029.900002.5 08.8100.41F? 0
175200.91 -095841.4 +000033.9-000018.000001.3 08.8100.39F? 0
180046.03 -344227.3 -000010.9+000029.700010.5 08.8100.99K? 0
180104.10 -195222.4 -000005.3-000011.100026.9 08.8100.40F? 0
180107.20 -223553.0 +000004.9+000002.800020.2 08.8100.03A? 0
180417.43 -222940.0 -000038.4+000005.100035.6 08.81-0.03B? 1
180608.84 -311433.8 +000023.7-000011.400012.1 08.8100.17A? 0
180653.81 +494851.8 +000022.2+000046.100014.4 08.8100.56F? 0
180836.02 +051623.8 +000016.5-000006.100009.8 08.8100.91G? 0
181415.92 +334707.4 -000008.4-000044.400013.6 08.8100.47F? 0
182015.29 -145048.8 +000004.4+000017.500003.5 08.8100.50F? 0
182213.90 -245420.2 +000003.5-000025.600001.4 08.8100.17A? 0
182601.28 -045440.9 +000036.8-000005.800004.1 08.8100.27A? 0
182728.59 +013106.3 -000007.2-000024.100000.9 08.8100.35F? 0
182743.66 -495957.3 -000002.5+000004.500009.0 08.8100.47F? 0
182915.36 -024621.1 -000018.5-000017.800004.5 08.8100.56F? 0
183042.13 +462534.3 -000018.8+000014.500000.6 08.8100.99K? 0
183117.66 -140650.3 +000002.8+000001.600001.2 08.8100.13A? 0
183216.44 -191301.8 -000004.4+000012.700002.5 08.8100.23A? 0
183331.55 +351007.3 -000008.4+000017.700003.6 08.8100.52F? 0
183403.77 -510744.1 -000016.2-000023.800010.6 08.8100.17A? 0
183405.72 +470647.3 +000016.4-000011.700003.0 08.81-0.10B? 0
184005.40 +194148.1 +000007.8-000014.200006.0 08.8100.19A? 0
184006.86 -054625.8 +000056.2-000080.000022.3 08.8100.79G? 0
184112.29 -394203.1 -000002.0-000019.500005.6 08.8100.23A? 0
184306.94 -332936.7 -000001.2-000002.700017.7 08.8100.06A? 0
185149.68 -205138.5 +000041.0-000030.800017.1 08.8100.58G? 0
185220.01 +211011.8 -000004.0-000029.900003.7 08.8100.29A? 0
185344.65 +293829.8 -000001.9-000008.500003.7 08.81-0.03B? 0
185556.74 -592903.5 -000013.4-000022.600006.5 08.8100.02A? 0
185628.94 -055649.4 -000019.7+000000.600005.1 08.8100.16A? 0
185734.07 +320920.3 -000030.8+000011.200010.8 08.8100.06A? 1
185736.79 -210906.3 -000035.4-000013.000000.3 08.8100.00B? 0
185953.24 -433557.9 +000035.4-000119.300016.9 08.8100.58G? 0
185954.65 +394451.3 -000006.8+000005.600016.2 08.8100.36F? 0
190440.48 -285147.3 -000027.3-000017.500008.2 08.8100.95K? 0
190627.87 -400002.6 -000007.3-000014.400009.7 08.8100.40F? 0
190711.23 +082056.6 +000011.9-000023.500008.8 08.8100.11A? 0
191157.30 -393000.9 +000103.1-000092.300041.7 08.8100.67G? 0
191213.59 -102350.2 +000025.3-000007.200017.4 08.8100.61G? 0
191306.57 -783610.1 +000004.0+000024.000002.5 08.8100.44F? 0
191307.04 +362007.1 +000004.9+000004.700005.7 08.8100.01A? 0
191434.17 -220439.0 +000007.5-000014.100003.5 08.81-0.04B? 0
191611.25 -362510.4 +000215.1-000120.600032.4 08.8100.61G? 0
191631.69 -671824.2 -000015.8-000029.900007.6 08.8100.95G? 0
191802.17 -250419.9 -000001.5-000016.300009.0 08.8100.27A? 0
192212.87 +163945.0 +000000.0+000000.000000.0 08.8100.35F? 0
192250.13 +563655.7 +000001.9-000021.100000.8 08.8100.28A? 0
192656.44 -101501.4 +000020.8-000015.800019.4 08.8100.55F? 0
192723.55 -255607.9 +000053.3-000002.600017.9 08.8100.49F? 0
192742.49 +061130.6 -000007.0-000002.900012.2 08.8100.14A? 0
192926.28 -185121.6 +000031.3-000025.800008.6 08.8100.48F? 0
193110.49 +272014.9 +000012.4+000002.900009.1 08.8100.30A? 0
193213.30 +064051.4 +000017.2-000006.300000.8 08.8100.46F? 0
193424.89 +253503.7 -000000.2-000002.500001.2 08.8100.10A? 0
193458.55 +003738.4 +000002.0+000002.600009.6 08.8100.93G? 0
193938.20 +131046.9 -000010.2-000013.700003.8 08.8100.06A? 0
194623.14 +283825.4 +000004.2-000010.400004.2 08.8100.01A? 0
194815.06 -132701.6 -000015.5-000004.100008.5 08.8100.27A? 0
194836.24 +313431.1 -000004.5-000001.000000.5 08.8100.35F? 0
195801.30 +413913.9 -000004.1+000004.100007.9 08.8100.03A? 0
195821.81 +770020.0 -000001.2+000032.700006.8 08.8100.35F? 0
200027.57 +550429.1 +000015.3-000013.400005.7 08.8100.93G? 0
200151.36 +140729.6 +000043.0-000014.300006.8 08.8100.53F? 0
200313.23 +004202.0 -000033.9+000006.300008.8 08.8100.06A? 0
200423.97 -115012.6 +000003.4-000016.500006.4 08.8100.57F? 0
200541.66 +841134.8 +000020.7+000024.200009.1 08.8100.62G? 0
200739.22 +425823.7 +000011.4-000006.100005.2 08.8100.46F? 0
200948.47 +511941.6 +000004.5+000005.200003.4 08.8100.25A? 0
201234.49 +255103.1 +000005.9+000010.900002.5 08.8100.89G? 0
201304.82 +382852.9 +000002.5+000003.700001.7 08.81-0.01B? 0
201643.03 +411407.9 +000009.2+000005.900007.5 08.8100.11A? 0
201850.63 +424349.3 +000009.0+000017.700019.0 08.81-0.06B? 1
201914.36 +373939.4 +000004.3-000010.300000.6 08.81-0.01B? 0
202530.87 -140726.0 -000011.4-000013.800001.8 08.8100.10A? 0
202550.94 +393752.8 +000194.3+000020.700009.0 08.8100.59G? 0
