221817.83 +252944.0 +000015.0+000030.900009.8 08.7900.97K? 0
221823.17 +684339.9 +000038.5+000002.900005.7 08.7900.35F? 0
221941.38 -014824.9 -000035.3-000045.400007.6 08.7900.55F? 0
222016.68 +564806.8 +000017.9-000000.200019.5 08.7900.96K? 0
222307.06 +564636.3 +000001.1-000006.600002.8 08.7900.56F? 0
222414.19 +601715.9 +000059.0+000020.500002.3 08.7900.50F? 0
222815.70 +372133.9 -000011.7-000035.300016.2 08.7900.47F? 0
222915.06 +073657.5 -000021.5-000025.800014.3 08.7900.44F? 0
222953.49 -003957.5 +000034.2+000006.800008.2 08.7900.45F? 0
223053.18 -414028.2 +000030.0-000060.100007.1 08.7900.41F? 0
224124.08 -313742.6 -000014.9-000003.600005.5 08.7900.29A? 0
224211.94 +350651.4 +000019.7-000009.200004.8 08.7900.35F? 0
224246.08 +510237.0 +000005.5-000001.700004.4 08.7900.12A? 0
224416.18 +413100.1 +000000.8-000023.400020.0 08.7900.30A? 0
224509.96 -453505.6 +000041.8-000001.200006.3 08.7900.55F? 0
225028.73 -372703.3 +000047.0-000022.100002.0 08.7900.43F? 0
225307.35 +430321.5 -000013.1-000007.300007.8 08.7900.02A? 0
225544.17 -153025.1 -000006.3-000013.900006.3 08.7900.82G? 0
225717.68 +504336.8 -000014.4-000008.500002.4 08.7900.18A? 0
230241.96 +443457.1 +000056.6+000041.900018.6 08.7900.39F? 0
230434.25 +525733.0 +000004.4+000000.500012.2 08.7900.39F? 0
230438.04 -261058.7 +000045.7+000046.900000.6 08.7900.48F? 0
230509.74 +184117.3 -000033.7-000046.700005.5 08.7900.49F? 0
230634.13 +512607.3 -000001.5+000004.300005.3 08.7900.06A? 0
230651.82 +250145.6 +000014.4+000044.400026.2 08.7900.61G? 0
230656.27 -195215.3 +000041.7-000072.100009.3 08.7900.46F? 0
230906.91 +670554.7 +000027.7-000003.500006.7 08.7900.40F? 0
231030.63 +771020.9 -000010.0-000003.700016.7 08.7900.54F? 0
231439.77 +191548.5 +000077.0+000001.800006.2 08.7900.49F? 0
231910.68 +491400.0 -000004.2+000001.100004.8 08.7900.86G? 0
232503.54 +643316.5 +000000.4-000018.000000.9 08.7900.11A? 0
232524.38 +491917.8 -000012.9-000016.500011.2 08.7900.10A? 0
232600.29 -223108.0 +000026.0-000046.600008.1 08.7900.47F? 0
232827.15 +395935.1 +000037.5-000004.800002.5 08.7900.23A? 0
233434.36 -121934.4 +000026.8-000018.700010.9 08.7900.99K? 0
233550.80 +523654.5 +000004.7+000002.000004.7 08.7900.04A? 0
233822.24 +173538.3 +000069.0+000012.300003.3 08.7900.54F? 0
