17.25330 -53.3319
17.25940 -53.2503
17.29640 -53.1178
17.34220 -53.0381
17.38810 -52.9550
17.43360 -52.8689
17.46030 -52.6728
17.50560 -52.5814
17.55030 -52.4867
17.59500 -52.3889
17.63970 -52.2881
17.68390 -52.1842
17.72810 -52.0772
17.75280 -51.8703
17.77780 -51.6625
17.81170 -51.5019
17.84530 -51.3397
17.86000 -51.0817
17.87470 -50.8236
17.90780 -50.6586
17.94060 -50.4919
17.96390 -50.2783
17.98690 -50.0639
18.01920 -49.8942
18.03250 -49.6333
18.04610 -49.3725
18.07750 -49.2003
18.09060 -48.9389
18.10360 -48.6772
18.11670 -48.4156
18.12940 -48.1533
18.16000 -47.9783
18.17250 -47.7158
18.20280 -47.5392
18.21500 -47.2761
18.24500 -47.0981
18.25690 -46.8347
18.26890 -46.5711
18.29830 -46.3914
18.31000 -46.1272
18.33890 -45.9461
18.35920 -45.7231
18.37920 -45.4994
18.41640 -45.3567
18.45330 -45.2119
18.47280 -44.9864
18.49220 -44.7606
18.51170 -44.5344
18.53060 -44.3081
18.55830 -44.1203
18.58560 -43.9317
18.60440 -43.7042
18.62310 -43.4761
18.65000 -43.2858
18.66000 -43.0197
18.67810 -42.7914
18.69640 -42.5628
18.70610 -42.2964
18.71560 -42.0303
18.72530 -41.7639
18.75140 -41.5719
18.76080 -41.3058
18.77030 -41.0394
18.79580 -40.8469
18.80530 -40.5806
18.82250 -40.3508
18.84000 -40.1211
18.85690 -39.8914
18.87420 -39.6614
18.89920 -39.4675
18.90810 -39.2011
18.93310 -39.0067
18.94170 -38.7406
18.96640 -38.5458
18.99080 -38.3508
19.00720 -38.1200
19.02360 -37.8894
19.04810 -37.6936
19.07190 -37.4978
19.08030 -37.2319
19.10420 -37.0358
19.11250 -36.7703
19.12060 -36.5047
19.12860 -36.2394
19.13690 -35.9739
19.14500 -35.7086
19.15310 -35.4431
19.16110 -35.1778
19.16920 -34.9128
19.17720 -34.6475
19.17030 -34.3119
19.17830 -34.0467
19.17890 -33.7461
19.17940 -33.4453
19.18750 -33.1803
19.18080 -32.8433
19.18890 -32.5783
19.19690 -32.3133
19.19060 -31.9758
19.19860 -31.7108
19.19220 -31.3728
19.18580 -31.0342
19.17940 -30.6953
19.17330 -30.3556
19.16720 -30.0156
19.16140 -29.6753
19.16970 -29.4100
19.17780 -29.1447
19.18610 -28.8797
19.19440 -28.6147
19.20280 -28.3494
19.21080 -28.0847
19.21920 -27.8197
19.24110 -27.6308
19.26330 -27.4422
19.27140 -27.1778
19.29330 -26.9892
19.30140 -26.7247
19.30940 -26.4606
19.32440 -26.2344
19.33940 -26.0086
19.34750 -25.7447
19.35530 -25.4811
19.36330 -25.2172
19.35780 -24.8772
19.35220 -24.5367
19.35360 -24.2344
19.35500 -23.9319
19.34970 -23.5903
19.34440 -23.2483
19.34610 -22.9453
19.34750 -22.6422
19.34250 -22.2994
19.35060 -22.0356
19.35220 -21.7319
19.35390 -21.4283
19.36220 -21.1647
19.37030 -20.9011
19.37860 -20.6378
19.38670 -20.3742
19.39500 -20.1108
19.40330 -19.8478
19.41140 -19.5844
19.40670 -19.2403
19.41500 -18.9772
19.41060 -18.6328
19.41220 -18.3286
19.41420 -18.0247
19.40970 -17.6792
19.40530 -17.3333
19.39470 -16.9458
19.38420 -16.5575
19.38000 -16.2103
19.37580 -15.8628
19.38420 -15.5994
19.38030 -15.2517
19.38250 -14.9458
19.38470 -14.6400
19.39330 -14.3767
19.40170 -14.1133
19.39780 -13.7647
19.40640 -13.5014
19.40250 -13.1525
19.39890 -12.8033
19.40750 -12.5400
19.41610 -12.2769
19.41220 -11.9272
19.40860 -11.5775
19.41110 -11.2708
19.40170 -10.8767
19.40420 -10.5697
19.40670 -10.2628
19.39720  -9.8675
19.40000  -9.5603
19.39640  -9.2086
19.39310  -8.8567
19.39580  -8.5492
19.39860  -8.2414
19.39560  -7.8889
19.39220  -7.5364
19.39500  -7.2283
19.38610  -6.8303
19.38890  -6.5219
19.37970  -6.1236
19.38280  -5.8150
19.38580  -5.5064
19.37670  -5.1069
19.37970  -4.7981
19.37690  -4.4439
19.37390  -4.0892
19.37720  -3.7800
19.38030  -3.4708
19.40110  -3.2992
19.41610  -3.0817
19.44310  -2.9564
19.46390  -2.7856
19.48470  -2.6150
19.50580  -2.4447
19.51470  -2.1828
19.52390  -1.9211
19.53310  -1.6592
19.54190  -1.3978
19.54530  -1.0897
19.54530  -1.0000
18.55610  -1.0000
18.55610  -1.0128
18.54690  -1.2786
18.52580  -1.4517
18.50470  -1.6247
18.48970  -1.8439
18.46250  -1.9700
18.47060  -9.2592
18.47640  -9.3058
18.49440  -9.4458
18.51860  -9.4086
18.53670  -9.5481
18.55440  -9.6875
18.56030  -9.9572
18.56280 -10.3158
18.54750 -10.5350
18.53190 -10.7544
18.50440 -10.8803
18.47690 -11.0058
17.45420 -24.3803
17.46420 -24.3519
17.49470 -24.2658
17.51310 -24.4292
17.53140 -24.5922
17.55000 -24.7544
17.56470 -25.0003
17.57140 -25.4142
17.57190 -25.7742
17.54750 -25.9183
17.52280 -26.0611
17.50440 -26.2578
17.49420 -26.2867
17.60500 -29.7308
17.60920 -29.6464
17.64080 -29.5533
17.64580 -29.8292
17.63330 -30.0828
17.64060 -30.4967
17.63470 -30.8039
17.64190 -31.2175
17.65780 -31.4619
17.65610 -31.6844
17.64110 -31.8006
17.62110 -31.6403
17.60140 -31.4794
17.38830 -32.3269
17.39060 -32.4658
17.40560 -32.7169
17.41190 -33.1333
17.41830 -33.5500
17.42500 -33.9664
17.43610 -34.2997
17.44060 -34.5772
17.42690 -34.8264
17.41330 -35.0750
17.38610 -35.2108
17.37220 -35.4586
17.35830 -35.7061
17.34420 -35.9531
17.31000 -36.0281
17.27560 -36.1011
17.24080 -36.1717
17.22750 -36.0553
17.20440 -36.1006
17.16440 -39.4669
17.17640 -39.4456
17.19750 -39.6219
17.20830 -39.9600
17.21940 -40.2978
17.23560 -40.5539
17.25190 -40.8094
17.25830 -41.2278
17.25000 -41.5300
17.24190 -41.8322
17.22610 -42.0758
17.21060 -42.3192
17.19440 -42.5622
17.17860 -42.8047
17.16250 -43.0467
17.14640 -43.2881
17.14470 -43.6481
17.14310 -44.0081
17.12670 -44.2489
17.09500 -44.3697
17.07810 -44.6092
17.04610 -44.7269
17.00110 -44.8606
17.25330 -53.3319
